,sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,xrf comp
99,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep2,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,2,,CO2R,150.0,3.347320724,23.22291741,74.05697446,0.00807295,0.0,97.28961245,2.710387546,Ag-0.407-Pd-0.593
100,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep2,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,2,,HER,50.0,2.224496306,,,,,,,Ag-0.407-Pd-0.593
101,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep2,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,2,,CO2R,100.0,2.892902419,26.4449978,65.80550098,0.006054713,0.0,92.2565535,7.743446502,Ag-0.407-Pd-0.593
102,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,CO2R,100.0,3.171905535,25.1003369,58.52652259,0.01376071,0.0,83.64259737,16.35740263,Ag-0.407-Pd-0.593
103,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,CO2R,300.0,3.731348525,71.15675155,11.53978389,0.029356182,0.003652814,82.73283971,17.26716029,Ag-0.407-Pd-0.593
104,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,HER,50.0,2.249771719,,,,,,,Ag-0.407-Pd-0.593
105,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,CO2R,200.0,3.59137414,44.11988114,46.46979371,0.030823991,0.003793307,90.62799934,9.372000662,Ag-0.407-Pd-0.593
106,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,CO2R,50.0,2.805887944,51.83033753,26.478389,0.012109425,0.0,78.32083595,21.67916405,Ag-0.407-Pd-0.593
107,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep3,uoft,4,240405,Ag-0.4-Pd-0.6,pp0,3,,CO2R,150.0,3.381821651,24.26834627,63.88998035,0.020182375,0.0019669,88.18311212,11.81688788,Ag-0.407-Pd-0.593
108,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,CO2R,200.0,3.709607316,31.64033564,53.79297642,0.051189843,0.0059007,85.4963341,14.5036659,Ag-0.566-Pd-0.434
109,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,CO2R,300.0,3.834002033,76.07441043,8.926817289,0.032108324,0.002669364,85.03930068,14.96069932,Ag-0.566-Pd-0.434
110,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,CO2R,150.0,3.50398603,21.93182532,71.8172888,0.023117994,0.0,93.77585691,6.224143089,Ag-0.566-Pd-0.434
111,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,CO2R,100.0,3.277283462,24.46818305,69.9459725,0.017613709,0.0,94.434735,5.565264995,Ag-0.566-Pd-0.434
112,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,CO2R,50.0,2.9731151,34.20912762,59.30746562,0.009907712,0.0,93.5294667,6.4705333,Ag-0.566-Pd-0.434
113,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,1,,HER,50.0,2.496437306,,,,,,,Ag-0.566-Pd-0.434
114,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,CO2R,200.0,3.627174651,22.6341836,67.03585462,0.059446269,0.008008092,89.74317692,10.25682308,Ag-0.566-Pd-0.434
115,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,CO2R,300.0,3.867419233,38.5927724,43.26375246,0.165678953,0.021495406,82.05292597,17.94707403,Ag-0.566-Pd-0.434
116,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,CO2R,150.0,3.469407206,22.96009542,68.67878193,0.04183256,0.004495771,91.69047811,8.309521888,Ag-0.566-Pd-0.434
117,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,CO2R,100.0,3.321938422,26.40105464,66.39489194,0.034126562,0.003793307,92.83930365,7.16069635,Ag-0.566-Pd-0.434
118,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,CO2R,50.0,3.002001385,34.00824458,57.87819253,0.023117994,0.0,91.91449801,8.085501988,Ag-0.566-Pd-0.434
119,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep2,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,2,,HER,50.0,2.578295669,,,,,,,Ag-0.566-Pd-0.434
120,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,CO2R,200.0,3.715513003,19.49193329,74.58005894,0.029998349,0.004214785,94.10991255,5.890087455,Ag-0.566-Pd-0.434
121,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,CO2R,100.0,3.353349714,25.58371173,69.83546169,0.019815423,0.001685914,95.44364051,4.556359495,Ag-0.566-Pd-0.434
122,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,CO2R,50.0,3.049396365,40.85333445,67.30844794,0.012109425,0.0,108.1778461,-8.177846139,Ag-0.566-Pd-0.434
123,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,HER,50.0,2.567118835,,,,,,,Ag-0.566-Pd-0.434
124,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,CO2R,300.0,3.915072927,65.57429534,23.15324165,0.06274884,0.009694007,88.80508751,11.19491249,Ag-0.566-Pd-0.434
125,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep3,uoft,4,240405,Ag-0.429-Pd-0.571,pp0,3,,CO2R,150.0,3.551585877,20.95754253,73.83104126,0.023484946,0.002809857,94.81784434,5.182155664,Ag-0.566-Pd-0.434
126,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,CO2R,50.0,2.88450888,43.98334345,42.92239686,0.008806855,0.0,86.91454716,13.08545284,Ag-0.485-Pd-0.515
127,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,CO2R,200.0,3.612838136,36.38054782,52.24582515,0.031649634,0.002739611,88.66545798,11.33454202,Ag-0.485-Pd-0.515
128,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,CO2R,300.0,3.803136488,70.05063927,11.26227898,0.026420564,0.002809857,81.34593823,18.65406177,Ag-0.485-Pd-0.515
129,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,HER,50.0,2.24029662,,,,,,,Ag-0.485-Pd-0.515
130,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,CO2R,100.0,3.19753814,25.23781623,67.42632613,0.015962424,0.0,92.68307053,7.316929467,Ag-0.485-Pd-0.515
131,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,1,,CO2R,150.0,3.382193256,21.71043546,71.40962672,0.022017137,0.001404928,93.14677951,6.853220487,Ag-0.485-Pd-0.515
132,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,CO2R,300.0,3.90420512,29.736341,53.35707269,0.020549328,0.003793307,83.12022778,16.87977222,Ag-0.485-Pd-0.515
133,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,CO2R,200.0,3.693983249,15.29379146,76.23403733,0.010733354,0.0,91.54029216,8.459707841,Ag-0.485-Pd-0.515
134,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,CO2R,150.0,3.537137256,19.28770219,71.20825147,0.011742473,0.0,90.5096733,9.490326699,Ag-0.485-Pd-0.515
135,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,CO2R,100.0,3.395485106,23.60061939,66.3654224,0.011558997,0.0,89.97957795,10.02042205,Ag-0.485-Pd-0.515
136,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,CO2R,50.0,3.016137601,41.26640022,43.26129666,0.009907712,0.0,84.53760459,15.46239541,Ag-0.485-Pd-0.515
137,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep2,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,2,,HER,50.0,2.468150455,,,,,,,Ag-0.485-Pd-0.515
138,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,CO2R,150.0,3.46517101,22.2339869,72.34774067,0.015411996,0.001404928,94.60085118,5.399148816,Ag-0.485-Pd-0.515
139,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,CO2R,300.0,3.784315545,69.30632572,15.77848723,0.024035374,0.002528871,85.11434294,14.88565706,Ag-0.485-Pd-0.515
140,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,HER,50.0,2.345223496,,,,,,,Ag-0.485-Pd-0.515
141,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,CO2R,200.0,3.700613804,50.44958045,38.01571709,0.026970992,0.003161089,88.49839537,11.50160463,Ag-0.485-Pd-0.515
142,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,CO2R,100.0,3.246597066,24.12542635,69.40815324,0.008806855,0.0,93.54436361,6.455636387,Ag-0.485-Pd-0.515
143,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep3,uoft,4,240405,Ag-0.444-Pd-0.556,pp0,3,,CO2R,50.0,2.945564598,41.35805311,46.16404715,0.007705998,0.0,87.52980626,12.47019374,Ag-0.485-Pd-0.515
144,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,CO2R,50.0,3.255772156,82.38339367,5.540275049,0.190448232,0.010115485,88.14400407,11.85599593,Ag-0.339-Au-0.661
145,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,HER,50.0,3.089982091,,,,,,,Ag-0.339-Au-0.661
146,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,CO2R,100.0,3.641336927,86.01058821,4.833005894,0.182191806,0.009694007,91.05673443,8.943265572,Ag-0.339-Au-0.661
147,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,CO2R,150.0,3.841513246,83.25095733,1.895874263,0.099077115,0.005338728,85.2627809,14.7372191,Ag-0.339-Au-0.661
148,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,CO2R,300.0,4.017919668,77.55445814,0.0,0.025870136,0.001404928,77.58436942,22.41563058,Ag-0.339-Au-0.661
149,uoft4_240405_Ag-0.5-Au-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Au-0.5,pp0,1,,CO2R,200.0,3.900914409,80.2998598,0.968811395,0.059171055,0.003161089,81.33619339,18.66380661,Ag-0.339-Au-0.661
150,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,HER,50.0,2.629676471,,,,,,,Ag-0.588-Cu-0.17-Pd-0.242
151,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,CO2R,200.0,3.738479615,53.81374375,29.30378193,0.18962259,0.138455703,83.45474835,16.54525165,Ag-0.588-Cu-0.17-Pd-0.242
152,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,CO2R,300.0,3.854653987,75.63686204,5.655697446,0.088802451,0.050717918,81.43570466,18.56429534,Ag-0.588-Cu-0.17-Pd-0.242
153,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,CO2R,100.0,3.316273591,38.44211011,58.50442043,0.030823991,0.003793307,96.98707933,3.012920669,Ag-0.588-Cu-0.17-Pd-0.242
154,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,CO2R,50.0,2.990321475,56.38033857,33.34479371,0.02091628,0.0,89.75099147,10.24900853,Ag-0.588-Cu-0.17-Pd-0.242
155,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,,CO2R,150.0,3.506718711,23.90591977,66.22298625,0.032658753,0.017983085,90.18383171,9.816168288,Ag-0.588-Cu-0.17-Pd-0.242
156,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,HER,50.0,2.647884091,,,,,,,Ag-0.588-Cu-0.17-Pd-0.242
157,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,CO2R,50.0,3.016025488,57.03069744,32.66699411,0.025319707,0.0,89.72696558,10.27303442,Ag-0.588-Cu-0.17-Pd-0.242
158,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,CO2R,100.0,3.322685515,38.47224257,58.43074656,0.029172706,0.008429571,96.94454573,3.055454267,Ag-0.588-Cu-0.17-Pd-0.242
159,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,CO2R,300.0,3.824213206,79.24103873,7.568762279,0.185677853,0.091039366,87.09376783,12.90623217,Ag-0.588-Cu-0.17-Pd-0.242
160,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,CO2R,200.0,3.746643488,78.33371696,12.27775049,0.284846706,0.214111102,91.11858106,8.881418937,Ag-0.588-Cu-0.17-Pd-0.242
161,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep2,uoft,4,240405,Ag-0.5-Cu-0.25-Pd-0.25,pp0,2,,CO2R,150.0,3.581571482,36.12379418,56.32612967,0.109351779,0.225631515,92.79017958,7.209820425,Ag-0.588-Cu-0.17-Pd-0.242
162,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,CO2R,100.0,3.24207812,37.00893511,51.43172888,0.03137442,0.002107393,88.47908871,11.52091129,Ag-0.515-Pd-0.485
163,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,HER,50.0,2.315954339,,,,,,,Ag-0.515-Pd-0.485
164,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,CO2R,50.0,2.914826319,42.76423445,41.65520629,0.022017137,0.0,84.4454122,15.5545878,Ag-0.515-Pd-0.485
165,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,CO2R,300.0,3.767347336,66.79026554,5.36345776,0.034493514,0.002388378,72.19488905,27.80511095,Ag-0.515-Pd-0.485
166,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,CO2R,200.0,3.597605243,40.67536462,38.39145383,0.049263343,0.003371828,79.1263737,20.8736263,Ag-0.515-Pd-0.485
167,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,1,,CO2R,150.0,3.409867063,32.16723514,49.81335953,0.039630846,0.002528871,82.02769729,17.97230271,Ag-0.515-Pd-0.485
168,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,CO2R,150.0,3.493778176,24.50187282,57.54420432,0.028622278,0.001685914,82.08033966,17.91966034,Ag-0.515-Pd-0.485
169,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,CO2R,100.0,3.069476399,32.43319592,55.80795678,0.022017137,0.0,88.26662987,11.73337013,Ag-0.515-Pd-0.485
170,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,HER,50.0,2.366880868,,,,,,,Ag-0.515-Pd-0.485
171,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,CO2R,200.0,3.685657226,47.16639813,36.22544204,0.040181274,0.002739611,83.43995111,16.56004889,Ag-0.515-Pd-0.485
172,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,CO2R,50.0,2.975174831,43.25765343,43.02554028,0.017613709,0.0,86.30080742,13.69919258,Ag-0.515-Pd-0.485
173,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep2,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,2,,CO2R,300.0,3.85873905,62.11764214,21.18860511,0.047336844,0.003512321,83.36434601,16.63565399,Ag-0.515-Pd-0.485
174,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,HER,50.0,2.359822322,,,,,,,Ag-0.515-Pd-0.485
175,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,CO2R,150.0,3.375558993,50.18937412,33.33005894,0.069720933,0.004495771,83.60518322,16.39481678,Ag-0.515-Pd-0.485
176,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,CO2R,50.0,2.89717595,47.08573103,25.24066798,0.048437701,0.0,72.38076819,27.61923181,Ag-0.515-Pd-0.485
177,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,CO2R,300.0,3.657246429,76.28910419,4.413064833,0.044584702,0.002809857,80.7558246,19.2441754,Ag-0.515-Pd-0.485
178,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,CO2R,100.0,3.171027714,45.54520915,31.05353635,0.057794984,0.00295035,76.66690519,23.33309481,Ag-0.515-Pd-0.485
179,uoft4_240405_Ag-0.5-Pd-0.5_pp0_rep3,uoft,4,240405,Ag-0.5-Pd-0.5,pp0,3,,CO2R,200.0,3.554270452,55.20391722,19.39833006,0.077059978,0.005479221,74.69714375,25.30285625,Ag-0.515-Pd-0.485
180,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,HER,50.0,2.526294479,,,,,,,Ag-0.599-Pd-0.401
181,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,CO2R,300.0,3.910456704,74.83458536,10.69744597,0.051006367,0.003090843,85.5922248,14.4077752,Ag-0.599-Pd-0.401
182,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,CO2R,200.0,3.696149525,28.42181255,60.7404224,0.043759059,0.002528871,89.21420722,10.78579278,Ag-0.599-Pd-0.401
183,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,CO2R,50.0,3.020415608,29.28623742,62.81434185,0.017613709,0.0,92.11819297,7.881807025,Ag-0.599-Pd-0.401
184,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,CO2R,100.0,3.352131684,23.18692586,71.44891945,0.021466708,0.0,94.66126635,5.338733653,Ag-0.599-Pd-0.401
185,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,1,,CO2R,150.0,3.511084664,23.24760928,71.21807466,0.026787516,0.001404928,94.49750118,5.502498816,Ag-0.599-Pd-0.401
186,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,CO2R,100.0,3.261617638,20.22013434,69.39341847,0.022017137,0.0,89.64001856,10.35998144,Ag-0.599-Pd-0.401
187,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,CO2R,200.0,3.587299279,15.26271736,74.02382122,0.02421885,0.001475175,89.31569264,10.68430736,Ag-0.599-Pd-0.401
188,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,HER,50.0,2.457271107,,,,,,,Ag-0.599-Pd-0.401
189,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,CO2R,50.0,2.960362787,28.94975831,60.3978389,0.012109425,0.0,89.36366097,10.63633903,Ag-0.599-Pd-0.401
190,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,CO2R,150.0,3.435188997,17.40149407,71.94499018,0.02421885,0.001685914,89.37634334,10.62365666,Ag-0.599-Pd-0.401
191,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep2,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,2,,CO2R,300.0,3.77309085,57.25710938,26.72642436,0.046969892,0.003090843,84.04034978,15.95965022,Ag-0.599-Pd-0.401
192,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,CO2R,200.0,3.675020199,40.34892967,43.51547151,0.048437701,0.004214785,83.92323231,16.07676769,Ag-0.599-Pd-0.401
193,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,CO2R,50.0,2.993471332,30.38230555,59.30746562,0.02091628,0.0,89.71464178,10.28535822,Ag-0.599-Pd-0.401
194,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,HER,50.0,2.520847959,,,,,,,Ag-0.599-Pd-0.401
195,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,CO2R,300.0,3.866487591,65.38031765,11.33349705,0.036695228,0.003371828,76.75948372,23.24051628,Ag-0.599-Pd-0.401
196,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,CO2R,150.0,3.481821166,15.46339116,69.62671906,0.027521421,0.001685914,85.12294235,14.87705765,Ag-0.599-Pd-0.401
197,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep3,uoft,4,240405,Ag-0.556-Pd-0.444,pp0,3,,CO2R,100.0,3.282055555,20.78197912,69.17239686,0.02421885,0.0,89.98254915,10.01745085,Ag-0.599-Pd-0.401
198,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,HER,50.0,2.683506091,,,,,,,Ag-0.68-Pd-0.32
199,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,CO2R,50.0,3.084681488,48.61118667,65.0540275,0.038529989,0.0,113.7106642,-13.71066424,Ag-0.68-Pd-0.32
200,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,CO2R,100.0,3.388211286,42.47295403,68.45776031,0.062198411,0.0,111.0032929,-11.00329286,Ag-0.68-Pd-0.32
201,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,CO2R,150.0,3.596342807,37.98865848,65.7367387,0.080729501,0.005057743,103.8266722,-3.826672208,Ag-0.68-Pd-0.32
202,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,CO2R,300.0,3.861234465,61.88830065,21.32612967,0.09981102,0.007446121,83.33668095,16.66331905,Ag-0.68-Pd-0.32
203,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,1,,CO2R,200.0,3.734418658,50.78700119,38.08939096,0.114489111,0.009272528,89.02091401,10.97908599,Ag-0.68-Pd-0.32
204,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep2,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,2,,CO2R,150.0,3.460175575,25.58664128,64.95088409,0.06274884,0.005057743,90.61389966,9.386100345,Ag-0.68-Pd-0.32
205,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep2,uoft,4,240405,Ag-0.625-Pd-0.375,pp0,2,,CO2R,300.0,3.886420342,69.69888468,12.62278978,0.088435499,0.0078676,82.42901673,17.57098327,Ag-0.68-Pd-0.32
